"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","redsecuritydensity","yellowsecuritydensity","redfaulttolerancedensity","yellowfaulttolerancedensity","redperformancedensity","yellowperformancedensity","redcostoptimizingdensity","yellowcostoptimizingdensity","ppn_tm","pdnresourcessize","clasification"
"54","1","1","20231021","app00054","1443","483","428","532","11","6","2","3","2","6","4","24","1","2","1","5","0","0","2","3","0","0","0","0","0.011","0.045","0.004","0.009","0.000","0.006","0.000","0.000","2023-10-21 01:04:53.696000","2.726",
"56","1","1","20231021","app00056","281","84","72","125","5","1","1","3","1","1","4","6","0","0","2","2","0","0","0","0","0","0","0","0","0.008","0.048","0.000","0.016","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.097",
"55","1","1","20231021","app00055","73","43","15","15","6","2","2","2","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.133","0.000","0.133","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.176",
"268","1","1","20231021","app00268","392","154","97","141","6","2","2","2","2","2","4","6","0","0","1","2","0","0","2","2","0","0","0","0","0.014","0.043","0.000","0.014","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","2.149",
"270","1","1","20231021","app00270","144","48","29","67","5","1","1","3","1","1","4","5","0","0","1","1","0","0","0","0","0","0","0","0","0.015","0.075","0.000","0.015","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.826",
"203","1","1","20231021","app00203","511","211","143","157","7","3","2","2","0","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.019","0.000","0.013","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.196",
"205","1","1","20231021","app00205","37","9","9","19","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.053","0.000","0.053","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.279",
"204","1","1","20231021","app00204","467","200","140","127","5","1","1","3","0","0","3","9","1","1","2","4","0","0","0","0","0","0","0","0","0.000","0.071","0.008","0.031","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.104",
"396","1","1","20231021","app00396","115","58","0","57","2","1","0","1","3","4","3","4","0","0","1","1","0","0","0","0","0","0","0","0","0.070","0.070","0.000","0.018","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.756",
"110","1","1","20231021","app00110","8","4","2","2","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.500","0.000","0.500","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"109","1","1","20231021","app00109","70","28","19","23","4","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.043","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.362",
"907","1","1","20231021","app00907","151","63","37","51","3","1","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.020","0.020","0.000","0.020","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.708",
"255","1","1","20231021","app00255","428","44","174","210","6","2","1","3","0","0","3","5","0","0","2","5","0","0","1","3","0","0","0","0","0.000","0.024","0.000","0.024","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","2.322",
"254","1","1","20231021","app00254","38","14","12","12","3","1","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.083","0.083","0.000","0.083","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.079",
"252","1","1","20231021","app00252","137","52","35","50","6","1","1","4","1","1","2","3","0","0","1","2","0","0","1","1","0","0","0","0","0.020","0.060","0.000","0.040","0.000","0.020","0.000","0.000","2023-10-21 01:04:53.696000","1.699",
"253","1","1","20231021","app00253","233","101","58","74","3","1","1","1","0","0","2","5","0","0","2","7","0","0","1","1","0","0","0","0","0.000","0.068","0.000","0.095","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.869",
"565","1","1","20231021","app00565","210","81","50","79","5","1","1","3","0","0","2","2","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.025","0.000","0.051","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.898",
"624","1","1","20231021","app00624","61","25","18","18","3","1","1","1","1","1","3","3","0","0","0","0","0","0","1","1","0","0","0","0","0.056","0.167","0.000","0.000","0.000","0.056","0.000","0.000","2023-10-21 01:04:53.696000","1.255",
"159","1","1","20231021","app00159","72","29","20","23","3","1","1","1","0","0","1","4","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.174","0.000","0.043","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.362",
"156","1","1","20231021","app00156","1471","344","383","744","9","3","2","4","0","0","1","3","0","0","2","13","0","0","1","2","0","0","1","6","0.000","0.004","0.000","0.017","0.000","0.003","0.000","0.008","2023-10-21 01:04:53.696000","2.872",
"158","1","1","20231021","app00158","364","126","102","136","5","1","1","3","2","5","2","8","0","0","1","8","0","0","1","1","0","0","0","0","0.037","0.059","0.000","0.059","0.000","0.007","0.000","0.000","2023-10-21 01:04:53.696000","2.134",
"157","1","1","20231021","app00157","723","60","329","334","8","2","3","3","2","3","4","6","0","0","1","4","0","0","1","3","0","0","0","0","0.009","0.018","0.000","0.012","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.524",
"345","1","1","20231021","app00345","139","43","29","67","3","1","1","1","1","1","3","4","0","0","1","2","0","0","1","1","0","0","0","0","0.015","0.060","0.000","0.030","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","1.826",
"342","1","1","20231021","app00342","21","9","8","4","3","1","1","1","0","0","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.500","0.000","0.500","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.602",
"346","1","1","20231021","app00346","195","69","50","76","3","1","1","1","2","2","4","7","0","0","1","1","0","0","0","0","0","0","0","0","0.026","0.092","0.000","0.013","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.881",
"343","1","1","20231021","app00343","261","84","68","109","3","1","1","1","2","2","3","7","0","0","2","6","0","0","1","1","0","0","0","0","0.018","0.064","0.000","0.055","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.037",
"322","1","1","20231021","app00322","154","64","33","57","3","1","1","1","1","1","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0.018","0.053","0.000","0.018","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.756",
"323","1","1","20231021","app00323","408","158","111","139","6","2","2","2","2","8","5","20","0","0","1","11","0","0","1","2","0","0","0","0","0.058","0.144","0.000","0.079","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","2.143",
"321","1","1","20231021","app00321","228","170","45","13","5","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.077","0.077","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.114",
"349","1","1","20231021","app00349","126","48","52","26","3","1","1","1","0","0","2","4","1","1","2","2","0","0","0","0","0","0","0","0","0.000","0.154","0.038","0.077","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.415",
"350","1","1","20231021","app00350","146","49","31","66","3","1","1","1","2","3","6","6","0","0","2","3","0","0","1","1","0","0","0","0","0.045","0.091","0.000","0.045","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","1.820",
"777","1","1","20231021","app00777","110","31","35","44","4","1","1","2","2","3","4","5","0","0","1","2","0","0","1","1","0","0","0","0","0.068","0.114","0.000","0.045","0.000","0.023","0.000","0.000","2023-10-21 01:04:53.696000","1.643",
"778","1","1","20231021","app00778","407","141","138","128","5","1","1","3","0","0","3","5","1","1","3","8","0","0","0","0","0","0","0","0","0.000","0.039","0.008","0.063","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.107",
"772","1","1","20231021","app00772","1042","614","0","428","2","1","0","1","0","0","2","2","0","0","1","3","0","0","1","1","0","0","1","18","0.000","0.005","0.000","0.007","0.000","0.002","0.000","0.042","2023-10-21 01:04:53.696000","2.631",
"771","1","1","20231021","app00771","219","68","50","101","4","2","1","1","0","0","3","2","0","0","1","1","0","0","1","1","0","0","0","0","0.000","0.020","0.000","0.010","0.000","0.010","0.000","0.000","2023-10-21 01:04:53.696000","2.004",
"88","1","1","20231021","app00088","337","124","124","89","5","1","1","3","1","1","4","4","0","0","1","2","0","0","0","0","0","0","0","0","0.011","0.045","0.000","0.022","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.949",
"85","1","1","20231021","app00085","176","70","42","64","3","1","1","1","1","1","3","7","0","0","1","5","0","0","1","1","0","0","0","0","0.016","0.109","0.000","0.078","0.000","0.016","0.000","0.000","2023-10-21 01:04:53.696000","1.806",
"86","1","1","20231021","app00086","159","84","0","75","2","1","0","1","0","0","3","9","0","0","1","7","0","0","0","0","0","0","0","0","0.000","0.120","0.000","0.093","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.875",
"87","1","1","20231021","app00087","100","34","47","19","3","1","1","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.053","0.105","0.000","0.053","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.279",
"650","1","1","20231021","app00650","461","164","120","177","175","69","48","58","1","8","4","13","1","1","3","2","0","0","0","0","0","0","0","0","0.045","0.073","0.006","0.011","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.248",
"652","1","1","20231021","app00652","75","46","0","29","4","2","0","2","0","0","3","6","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.207","0.000","0.069","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.462",
"651","1","1","20231021","app00651","151","49","45","57","3","1","1","1","0","0","2","6","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.105","0.000","0.018","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.756",
"838","1","1","20231021","app00838","199","0","0","199","2","0","0","2","0","0","3","5","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.025","0.000","0.020","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.299",
"834","1","1","20231021","app00834","201","56","56","89","5","1","1","3","1","1","2","3","0","0","2","4","0","0","0","0","0","0","0","0","0.011","0.034","0.000","0.045","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.949",
"836","1","1","20231021","app00836","75","24","24","27","3","1","1","1","0","0","3","7","0","0","3","8","0","0","0","0","0","0","0","0","0.000","0.259","0.000","0.296","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.431",
"835","1","1","20231021","app00835","256","109","65","82","5","1","1","3","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0.000","0.012","0.000","0.024","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.914",
"837","1","1","20231021","app00837","580","189","164","227","4","2","1","1","1","1","2","8","0","0","1","6","0","0","1","1","0","0","0","0","0.004","0.035","0.000","0.026","0.000","0.004","0.000","0.000","2023-10-21 01:04:53.696000","2.356",
"833","1","1","20231021","app00833","15","0","0","15","1","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.133","0.000","0.133","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.176",
"389","1","1","20231021","app00389","438","182","117","139","175","69","48","58","1","1","1","5","0","0","1","6","0","0","0","0","0","0","0","0","0.007","0.036","0.000","0.043","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.143",
"391","1","1","20231021","app00391","133","52","37","44","3","1","1","1","1","1","6","5","0","0","1","2","0","0","1","1","0","0","0","0","0.023","0.114","0.000","0.045","0.000","0.023","0.000","0.000","2023-10-21 01:04:53.696000","1.643",
"390","1","1","20231021","app00390","183","89","38","56","5","1","1","3","1","1","3","6","0","0","1","5","0","0","0","0","0","0","0","0","0.018","0.107","0.000","0.089","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.748",
"62","1","1","20231021","app00062","36","12","0","24","2","1","0","1","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.167","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.380",
"64","1","1","20231021","app00064","200","61","52","87","3","1","1","1","0","0","2","4","1","2","2","3","0","0","0","0","0","0","0","0","0.000","0.046","0.023","0.034","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.940",
"63","1","1","20231021","app00063","67","24","25","18","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.056","0.056","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.255",
"61","1","1","20231021","app00061","431","110","89","232","5","2","2","1","0","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0.000","0.004","0.000","0.004","0.000","0.004","0.000","0.000","2023-10-21 01:04:53.696000","2.365",
"263","1","1","20231021","app00263","834","185","157","492","5","1","1","3","0","0","2","6","1","1","2","4","0","0","1","40","1","1","1","26","0.000","0.012","0.002","0.008","0.000","0.081","0.002","0.053","2023-10-21 01:04:53.696000","2.692",
"264","1","1","20231021","app00264","336","105","108","123","3","1","1","1","0","0","2","2","1","2","2","3","0","0","0","0","0","0","0","0","0.000","0.016","0.016","0.024","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.090",
"610","1","1","20231021","app00610","193","60","41","92","5","1","1","3","1","1","3","4","1","1","1","2","0","0","0","0","0","0","0","0","0.011","0.043","0.011","0.022","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.964",
"612","1","1","20231021","app00612","357","176","107","74","4","1","1","2","0","0","2","3","0","0","3","8","0","0","0","0","0","0","0","0","0.000","0.041","0.000","0.108","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.869",
"609","1","1","20231021","app00609","701","352","167","182","4","2","1","1","2","3","4","8","0","0","2","5","0","0","1","1","0","0","0","0","0.016","0.044","0.000","0.027","0.000","0.005","0.000","0.000","2023-10-21 01:04:53.696000","2.260",
"614","1","1","20231021","app00614","79","29","23","27","3","1","1","1","1","1","4","8","0","0","1","1","0","0","1","1","0","0","0","0","0.037","0.296","0.000","0.037","0.000","0.037","0.000","0.000","2023-10-21 01:04:53.696000","1.431",
"193","1","1","20231021","app00193","734","229","181","324","5","1","1","3","1","1","5","22","0","0","2","11","0","0","1","1","0","0","0","0","0.003","0.068","0.000","0.034","0.000","0.003","0.000","0.000","2023-10-21 01:04:53.696000","2.511",
"194","1","1","20231021","app00194","334","111","90","133","3","1","1","1","2","7","2","7","0","0","2","7","0","0","1","1","0","0","0","0","0.053","0.053","0.000","0.053","0.000","0.008","0.000","0.000","2023-10-21 01:04:53.696000","2.124",
"196","1","1","20231021","app00196","285","121","65","99","6","1","2","3","1","1","3","3","0","0","1","2","0","0","0","0","0","0","0","0","0.010","0.030","0.000","0.020","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.996",
"830","1","1","20231021","app00830","339","107","114","118","3","1","1","1","0","0","3","7","0","0","3","10","0","0","0","0","0","0","0","0","0.000","0.059","0.000","0.085","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.072",
"181","1","1","20231021","app00181","97","35","0","62","3","1","0","2","0","0","3","4","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.065","0.000","0.032","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.792",
"183","1","1","20231021","app00183","45","1","11","33","5","1","1","3","0","0","2","1","0","0","1","1","0","0","0","0","0","0","1","2","0.000","0.030","0.000","0.030","0.000","0.000","0.000","0.061","2023-10-21 01:04:53.696000","1.519",
"182","1","1","20231021","app00182","389","199","70","120","3","1","1","1","1","1","6","13","0","0","1","9","0","0","1","1","0","0","0","0","0.008","0.108","0.000","0.075","0.000","0.008","0.000","0.000","2023-10-21 01:04:53.696000","2.079",
"707","1","1","20231021","app00707","488","213","153","122","6","2","2","2","2","7","6","17","0","0","1","5","1","1","1","2","0","0","0","0","0.057","0.139","0.000","0.041","0.008","0.016","0.000","0.000","2023-10-21 01:04:53.696000","2.086",
"708","1","1","20231021","app00708","658","268","188","202","5","1","1","3","0","0","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.005","0.000","0.010","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.305",
"712","1","1","20231021","app00712","7","0","0","7","1","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.286","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.845",
"734","1","1","20231021","app00734","140","63","0","77","2","1","0","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.013","0.026","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.886",
"737","1","1","20231021","app00737","94","31","30","33","3","1","1","1","0","0","1","5","1","2","2","6","0","0","0","0","0","0","0","0","0.000","0.152","0.061","0.182","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.519",
"733","1","1","20231021","app00733","743","156","110","477","5","1","2","2","2","2","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0.004","0.002","0.000","0.004","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.679",
"114","1","1","20231021","app00114","192","65","54","73","3","1","1","1","0","0","1","3","0","0","2","7","0","0","1","1","0","0","0","0","0.000","0.041","0.000","0.096","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"112","1","1","20231021","app00112","928","255","334","339","6","2","1","3","0","0","2","2","0","0","1","3","0","0","1","9","0","0","1","4","0.000","0.006","0.000","0.009","0.000","0.027","0.000","0.012","2023-10-21 01:04:53.696000","2.530",
"113","1","1","20231021","app00113","237","95","52","90","4","1","1","2","1","2","4","8","0","0","2","6","0","0","1","1","0","0","0","0","0.022","0.089","0.000","0.067","0.000","0.011","0.000","0.000","2023-10-21 01:04:53.696000","1.954",
"903","1","1","20231021","app00903","382","76","109","197","6","2","1","3","0","0","2","4","1","2","3","5","0","0","1","2","0","0","0","0","0.000","0.020","0.010","0.025","0.000","0.010","0.000","0.000","2023-10-21 01:04:53.696000","2.294",
"898","1","1","20231021","app00898","95","22","41","32","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.031","0.000","0.031","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.505",
"897","1","1","20231021","app00897","124","35","36","53","5","1","1","3","1","1","3","8","1","1","1","2","0","0","0","0","0","0","0","0","0.019","0.151","0.019","0.038","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.724",
"896","1","1","20231021","app00896","442","180","147","115","5","1","1","3","2","3","3","15","0","0","1","2","0","0","0","0","0","0","0","0","0.026","0.130","0.000","0.017","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.061",
"902","1","1","20231021","app00902","175","55","55","65","5","1","1","3","0","0","1","1","1","1","1","1","0","0","0","0","0","0","1","1","0.000","0.015","0.015","0.015","0.000","0.000","0.000","0.015","2023-10-21 01:04:53.696000","1.813",
"5","1","1","20231021","app00005","84","21","9","54","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.019","0.037","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.732",
"1","1","1","20231021","app00001","887","739","101","47","9","3","4","2","1","2","4","8","0","0","1","2","0","0","1","1","0","0","0","0","0.043","0.170","0.000","0.043","0.000","0.021","0.000","0.000","2023-10-21 01:04:53.696000","1.672",
"2","1","1","20231021","app00002","235","79","63","93","4","1","1","2","2","3","5","14","0","0","1","11","0","0","1","1","0","0","0","0","0.032","0.151","0.000","0.118","0.000","0.011","0.000","0.000","2023-10-21 01:04:53.696000","1.968",
"286","1","1","20231021","app00286","347","138","96","113","45","19","17","9","2","6","3","9","0","0","4","4","0","0","1","1","0","0","0","0","0.053","0.080","0.000","0.035","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.053",
"285","1","1","20231021","app00285","306","122","83","101","3","1","1","1","2","2","6","9","0","0","1","4","0","0","2","2","0","0","0","0","0.020","0.089","0.000","0.040","0.000","0.020","0.000","0.000","2023-10-21 01:04:53.696000","2.004",
"292","1","1","20231021","app00292","209","50","35","124","3","1","1","1","2","2","2","4","0","0","1","3","0","0","0","0","0","0","0","0","0.016","0.032","0.000","0.024","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.093",
"290","1","1","20231021","app00290","853","296","272","285","4","2","1","1","2","2","3","10","2","5","2","7","0","0","1","1","0","0","0","0","0.007","0.035","0.018","0.025","0.000","0.004","0.000","0.000","2023-10-21 01:04:53.696000","2.455",
"287","1","1","20231021","app00287","62","29","15","18","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.056","0.111","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.255",
"291","1","1","20231021","app00291","221","68","51","102","5","1","1","3","2","2","4","5","0","0","2","2","0","0","0","0","0","0","0","0","0.020","0.049","0.000","0.020","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.009",
"288","1","1","20231021","app00288","224","75","52","97","5","1","1","3","1","2","2","6","0","0","1","4","0","0","0","0","0","0","0","0","0.021","0.062","0.000","0.041","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.987",
"294","1","1","20231021","app00294","117","36","23","58","3","1","1","1","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.034","0.034","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.763",
"39","1","1","20231021","app00039","428","114","89","225","6","2","2","2","2","2","2","6","0","0","1","2","0","0","1","2","0","0","0","0","0.009","0.027","0.000","0.009","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.352",
"38","1","1","20231021","app00038","116","27","30","59","3","1","1","1","1","1","4","5","0","0","2","3","0","0","1","1","0","0","0","0","0.017","0.085","0.000","0.051","0.000","0.017","0.000","0.000","2023-10-21 01:04:53.696000","1.771",
"41","1","1","20231021","app00041","14","0","0","14","2","0","0","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.071","0.000","0.071","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.146",
"466","1","1","20231021","app00466","111","48","0","63","4","2","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0.000","0.032","0.000","0.000","0.000","0.000","0.000","0.032","2023-10-21 01:04:53.696000","1.799",
"468","1","1","20231021","app00468","193","51","53","89","3","1","1","1","2","2","4","4","1","1","1","1","0","0","0","0","0","0","0","0","0.022","0.045","0.011","0.011","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.949",
"464","1","1","20231021","app00464","176","58","39","79","3","1","1","1","1","1","3","6","0","0","1","4","0","0","1","1","0","0","0","0","0.013","0.076","0.000","0.051","0.000","0.013","0.000","0.000","2023-10-21 01:04:53.696000","1.898",
"465","1","1","20231021","app00465","57","16","16","25","3","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.040","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.398",
"469","1","1","20231021","app00469","214","72","52","90","3","1","1","1","2","7","6","17","1","2","2","4","0","0","1","2","0","0","0","0","0.078","0.189","0.022","0.044","0.000","0.022","0.000","0.000","2023-10-21 01:04:53.696000","1.954",
"72","1","1","20231021","app00072","121","42","27","52","3","1","1","1","1","1","3","4","0","0","1","2","0","0","1","1","0","0","0","0","0.019","0.077","0.000","0.038","0.000","0.019","0.000","0.000","2023-10-21 01:04:53.696000","1.716",
"74","1","1","20231021","app00074","254","96","70","88","5","1","1","3","0","0","2","4","0","0","2","5","0","0","0","0","0","0","0","0","0.000","0.045","0.000","0.057","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.944",
"233","1","1","20231021","app00233","13","7","0","6","2","1","0","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.333","0.000","0.167","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.778",
"234","1","1","20231021","app00234","196","133","0","63","5","2","0","3","0","0","3","13","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.206","0.000","0.032","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.799",
"235","1","1","20231021","app00235","134","29","0","105","3","1","0","2","0","0","2","4","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.038","0.000","0.010","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.021",
"231","1","1","20231021","app00231","170","57","38","75","3","1","1","1","1","1","2","4","0","0","1","3","0","0","1","1","0","0","0","0","0.013","0.053","0.000","0.040","0.000","0.013","0.000","0.000","2023-10-21 01:04:53.696000","1.875",
"9","1","1","20231021","app00009","327","134","86","107","7","2","2","3","0","0","2","4","0","0","1","3","0","0","0","0","0","0","0","0","0.000","0.037","0.000","0.028","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.029",
"13","1","1","20231021","app00013","37","7","7","23","3","1","1","1","0","0","4","5","1","1","2","3","0","0","0","0","0","0","0","0","0.000","0.217","0.043","0.130","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.362",
"12","1","1","20231021","app00012","226","67","71","88","5","1","1","3","1","1","5","13","0","0","2","9","0","0","0","0","0","0","0","0","0.011","0.148","0.000","0.102","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.944",
"10","1","1","20231021","app00010","152","66","35","51","5","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.020","0.020","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.708",
"11","1","1","20231021","app00011","787","257","256","274","6","2","1","3","0","0","3","9","0","0","2","6","0","0","0","0","0","0","0","0","0.000","0.033","0.000","0.022","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.438",
"15","1","1","20231021","app00015","265","53","62","150","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0.013","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.176",
"14","1","1","20231021","app00014","138","59","51","28","3","1","1","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.036","0.071","0.000","0.036","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.447",
"563","1","1","20231021","app00563","278","83","84","111","5","1","1","3","2","6","6","19","0","0","1","1","0","0","1","1","0","0","0","0","0.054","0.171","0.000","0.009","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.045",
"558","1","1","20231021","app00558","38","10","4","24","12","5","2","5","1","1","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0.042","0.125","0.000","0.042","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.380",
"561","1","1","20231021","app00561","220","74","55","91","3","1","1","1","2","2","5","5","0","0","1","2","0","0","1","1","0","0","0","0","0.022","0.055","0.000","0.022","0.000","0.011","0.000","0.000","2023-10-21 01:04:53.696000","1.959",
